Area,Year,Value_T,Value_Y,Value_GDP,Value_Fert,Value_Prec_Anom,Value_Irig
Ecuador,2005,0.887,-2.68050491412874,3014.310009,77.87,-31.139692307692314,10.026666666666667
Ecuador,2006,0.809,0.14333803738761822,3340.840903,104.74,-18.75169230769231,10.22299838796346
Ecuador,2007,0.916,-2.5029267524774106,3579.032244,98.52,-26.101692307692304,10.752833243389098
Ecuador,2008,0.563,-9.712202079239383,4260.433184,105.85,10.350307692307695,10.18132975151108
Ecuador,2009,0.744,-4.696984828074804,4240.702593,88.14,-30.613692307692304,12.635379061371845
Ecuador,2010,0.96,49.360408445297594,4640.246344,116.01,42.810307692307674,12.5638529148939
Ecuador,2011,0.705,-11.061265947017652,5202.656459,125.52,41.830307692307684,12.768679979853252
Ecuador,2012,0.482,6.850504641380163,5678.455721,115.54,59.79230769230767,12.628381888662432
Ecuador,2013,0.521,-11.974193010686982,6050.354611,105.89,-13.073692307692312,12.578197790496471
Ecuador,2014,0.787,73.38176582154044,6374.631486,139.8,-38.149692307692305,16.639269406392692
Ecuador,2015,1.217,5.549726802200386,6130.586676,106.68,-2.2476923076923185,15.667645534634651
Ecuador,2016,1.371,6.550252625891781,6079.088736,139.61,-4.941692307692307,16.279912980420594
Ecuador,2017,0.991,-10.419262900896916,6246.404252,155.11,39.318307692307684,17.280858676207515
Ecuador,2018,0.925,-4.637919644592702,6321.349401,176.33,-27.31169230769231,15.895741556534508
Ecuador,2019,1.338,14.883977523075018,6233.258167,155.07999999999998,33.324307692307684,17.4484052532833
Ecuador,2020,1.366,17.25860695963661,5645.19929,151.82,-0.9496923076923167,18.45018450184502
Mozambique,2001,0.536,0.9112859012096729,296.286814,5.85,19.334384615384607,0.1063400940963834
New Zealand,2002,-0.185,1.1911207363291891,15833.621231,104.51,7.403153846153842,3.193505341574296
New Zealand,2007,0.045,11.700181726100043,32498.315627,123.56,-33.94684615384615,4.431096021589623
New Zealand,2014,0.282,0.5744678851081797,44595.65819,97.53,3.629153846153841,6.297229219143577
South Africa,2010,0.775,0.7863359137313067,8059.562841,46.79,9.90703846153847,1.58735073433033
South Africa,2011,0.334,2.189919498447288,8737.04111,52.5,7.597038461538467,1.661236433062859
Uganda,2013,0.97,-8.954952161439184,665.322918,1.85,11.603538461538463,0.0733957682969129
Uruguay,2006,0.86,-8.786984156071075,5893.384947,130.92,0.217192307692315,1.1500510377679485
Uruguay,2007,0.684,-13.515713043304181,7033.049382,122.82,-14.210807692307682,1.0790378006872854
Uruguay,2008,1.249,13.355402209334388,9102.232148,92.3,-47.01880769230769,1.2266593975739404
Uruguay,2009,0.826,-4.898724965716813,9467.535279,83.36,-1.6548076923076849,1.1678142297826382
Uruguay,2010,0.698,24.78720407919041,12015.732221,128.8,10.907192307692313,1.2332848333679762
Uruguay,2011,0.92,-11.599124917654636,14465.867297,116.5,-21.484807692307683,1.3768415255404105
Uruguay,2012,1.314,23.80533930608624,15632.52787,157.49,5.4211923076923085,1.4047903350424948
Uruguay,2016,1.279,16.82096096641124,16766.425259,135.5,10.56719230769231,1.563233861187637
Uruguay,2017,1.15,-1.6818243289408785,18769.787523,138.98,-5.180807692307695,1.5678940300501305
Uruguay,2018,1.671,5.557003296659515,18825.309336,165.53,5.1311923076923165,1.5714406516898274
